date,1Y,2Y,3Y,4Y,5Y,6Y,7Y,8Y,9Y,10Y
2024-07-23,0.047089602357017556,0.04360735628723576,0.04120415438524211,0.03956510010960579,0.03851571408114728,0.03789618630293456,0.03758564330150814,0.03749334121946096,0.03755046735105032,0.037703983472073474
2024-07-24,0.04684466867652335,0.043328822261302184,0.04098059174742349,0.039462264137552744,0.038544296276496734,0.038031528458646026,0.03779901958429492,0.037763047381592516,0.03786191764272788,0.038047226486161476
2024-07-25,0.04657086444556364,0.04292484901503246,0.040622600321181056,0.039144852050717736,0.038241437045009985,0.03773318884585273,0.03750676305516307,0.03748207412674337,0.0375971227088194,0.03780153203001144
2024-07-26,0.04637797734648277,0.04265229611123377,0.04032965495679293,0.038864523928488326,0.03796015096781453,0.0374425594124255,0.037207271606589716,0.037179153628374595,0.03729646512678273,0.03750670441092295
2024-07-29,0.04629179163221558,0.04268384459160485,0.04030709620721015,0.03871351868733108,0.037699185551570764,0.037116724688767755,0.03684929703461037,0.0368018969905381,0.03690152184210007,0.03709331015218646
2024-07-30,0.04610984378512814,0.04232092354659745,0.039914401618549034,0.038343931096582844,0.03736833306015714,0.036817381672367304,0.036570160646641474,0.03653461078792224,0.03664062758324131,0.03683546577314425
2024-07-31,0.04589621119492749,0.04205891093123982,0.039510988914101236,0.037847072783667515,0.036833507827826524,0.036265172552618866,0.03600258274514332,0.035951910136947984,0.03604652455692654,0.03623589265568709
2024-08-01,0.04475923198376917,0.04056703941135931,0.03814849949015436,0.03669955309872272,0.035851198400363986,0.035394231650981836,0.035212496177153045,0.03522752502088244,0.03537884286680203,0.03561712231087491
2024-08-02,0.04383692777275943,0.039718676201312315,0.03746196616797811,0.036054286181247994,0.03518681939855328,0.03470766264744931,0.034517600191394666,0.03453968196847584,0.034709612125905905,0.034972750865928964
2024-08-05,0.04411499630007469,0.04041933661837774,0.03818079455851404,0.0367023960527398,0.0357761991659489,0.035257927262307406,0.035035453404368824,0.035020874482971295,0.035146669425858784,0.035361066544139
2024-08-06,0.04416944929680762,0.040478622220420556,0.03832951473536326,0.03694777468350837,0.03609743803348401,0.03562538753627565,0.03542655700082624,0.03542123706175947,0.035546441886697075,0.03575290766700609
2024-08-07,0.044037167057145436,0.0403400436661326,0.038200765665627814,0.03687412657616534,0.03608747459972519,0.03566107054952248,0.03548812217966367,0.03549607371089099,0.03562914698055377,0.035842380386017655
2024-08-08,0.04426197567842707,0.04058431133944715,0.0385309453217452,0.03725778006053647,0.0364907550744618,0.036067804670707894,0.03589321886407684,0.035899956847410354,0.036034128032371736,0.036250020453874605
2024-08-09,0.044104598331725156,0.04031899318875169,0.038217460284660644,0.03695020487037638,0.03617853760579582,0.03574117058546802,0.03555265238766063,0.03555127485122363,0.0356825294365543,0.03589783508403263
2024-08-12,0.044116277453005545,0.04040378220790612,0.03826506452700768,0.036886449236942905,0.03601264043660212,0.03550945821144245,0.0352825412970964,0.035254357645314524,0.035362434144561264,0.035557523876962406
2024-08-13,0.04387394590110514,0.040044802527407504,0.03788679622994182,0.03652839579288093,0.035697655620571304,0.03523729155476263,0.035043054241003874,0.035038126327892334,0.0351633244785551,0.03537221968897511
2024-08-14,0.043673676895864585,0.03983500196196364,0.03762152278830504,0.03621990835750186,0.035369749308581104,0.03489369724039289,0.03467965780897903,0.03465312443374556,0.03475901904339764,0.03495315599882262
2024-08-15,0.044211863735121454,0.040437837818195155,0.03833298622944745,0.03701684050704237,0.0361939247909896,0.03570839921182966,0.03547068359141348,0.035419212215323764,0.03550423013681592,0.03568219342069142
2024-08-16,0.04422838259765652,0.040628738375162704,0.03854887934322619,0.037214162985617846,0.036349685375757244,0.03581797528120745,0.03554211150558775,0.03546471506721154,0.03553364910515747,0.035700770855696555
2024-08-19,0.04424360508089032,0.04074177921495236,0.03868387795713011,0.03728792744933811,0.03636682291240794,0.035811008499468965,0.03553252252292224,0.03545527480437215,0.035517189045374355,0.03566956114082212
2024-08-20,0.044138608432986864,0.04062893770862932,0.03856636274912912,0.037200026170994466,0.036320673729443004,0.03579687199867602,0.03553609732055177,0.035467291860616604,0.03553376053184204,0.035689859067608444
2024-08-21,0.043845971525378905,0.04029555660284754,0.03823214035205537,0.03688966536479736,0.03604757987604085,0.03555154540869274,0.03530557373781982,0.03524408450198151,0.035315952522399094,0.035478594942030706
2024-08-22,0.04409972930075263,0.04062887737637762,0.03870588527682462,0.03746705692917733,0.03667276543750785,0.036193047599520814,0.0359536311646297,0.03589693788134186,0.03597242351574487,0.036136293317146934
2024-08-23,0.043804576524963126,0.04020049857702792,0.03828402994430409,0.03704939742238908,0.03626107203720227,0.03580298367119554,0.03558513105872711,0.0355391470533716,0.035612185874409646,0.035762455111089386
2024-08-27,0.043891027662745385,0.040608219634390735,0.03879098187252102,0.03756359272563087,0.03675830521009161,0.036279336180560305,0.03604789291281816,0.03599657084599368,0.0360703730458328,0.03622602235082066
2024-08-28,0.043930082739371226,0.04051639747916431,0.0386465852667713,0.03751206147021431,0.03679230087803045,0.03635926219924624,0.036147944897487495,0.036107714648498226,0.03619209866383979,0.03635925170518066
2024-08-29,0.04381044507889595,0.04034916464347218,0.03861115483231665,0.03753470924649607,0.03682864516045014,0.03639434340507614,0.036180838346795835,0.03614140834595899,0.036229315169912915,0.03640154094692009
2024-08-30,0.043839855930137436,0.040477987731405846,0.03871606449496221,0.037592339208156716,0.03685169904538229,0.036406402773723895,0.03619680458298212,0.03616631555627441,0.03626243069552768,0.03643980813430829
2024-09-02,0.04376180258370201,0.04045853641900167,0.03874426994300107,0.037653445464219615,0.036940661918750464,0.03652011085634957,0.03633327639108262,0.03632386939875029,0.03643915814540289,0.03663340961009434
2024-09-03,0.04358474846919526,0.04018759755655082,0.038379542520913364,0.03723179818189061,0.036483964752526986,0.03604117437348437,0.03583905455497156,0.03581721182780133,0.035921118142770554,0.036105183497188456
2024-09-04,0.0431425352810147,0.03961452110457502,0.03776641330832587,0.03659903290995614,0.03585470317802907,0.03542770202170853,0.03524107005921401,0.03522948475103004,0.035338976610017496,0.035526116772418945
2024-09-05,0.04294449373671552,0.03929918969580003,0.037438171225544804,0.0363151214872485,0.035611069642012994,0.035204985026980246,0.03502604686758174,0.03501590856065869,0.035125153276515886,0.03531245880338845
2024-09-06,0.04284075655211767,0.03911516691773739,0.0373206922244302,0.036249412253887066,0.0355759500089215,0.03518943854940138,0.035022730276744296,0.03502192037311734,0.0351402530826875,0.03533693275592307
2024-09-09,0.042109668768973686,0.0380974236962377,0.0363565970720173,0.035378584553225366,0.03478011994226797,0.034451099574011865,0.034335781334832366,0.03438402158915588,0.03454777254571139,0.03478418887452301
2024-09-10,0.04204949520446014,0.03795502242472124,0.03614880014497162,0.035136051355804956,0.03452135506648839,0.03418572912856845,0.0340688686649161,0.03411759251772552,0.034282778808728064,0.0345222704776238
2024-09-11,0.041553772224510205,0.03728924638406164,0.03541955642226922,0.03437589133306553,0.033776405844567835,0.03348448362648516,0.03341696700029934,0.033509837477719004,0.033711969414815156,0.03398223623955068
2024-09-12,0.04195349523466194,0.03776562627399076,0.03580424115058861,0.03470619842855112,0.03406936234524396,0.03374095350232122,0.03363730338651205,0.03369667996319117,0.033869813830699945,0.034116529916324155
2024-09-13,0.04128092438142248,0.0370077803299414,0.03520893849809602,0.03422819431780222,0.03366165508890351,0.033376506362526724,0.03330056765503497,0.03337993125400522,0.03356915653865398,0.033828866038640666
2024-09-16,0.040948433873701416,0.036732670724696014,0.03504085866551828,0.03411917097655337,0.033570630319358766,0.033285051078325266,0.033206160487138654,0.03328493908509562,0.03347536968390935,0.033736521919224355
2024-09-17,0.04116978671489874,0.03718223420857655,0.03547323009207782,0.03449278448460334,0.033889985223187355,0.03356036782234342,0.03344592832378086,0.03349465216329404,0.03365879256364405,0.033897315877924696
2024-09-18,0.04177307423706633,0.037940207947740015,0.03622124308692991,0.03520456825058326,0.034577160592273185,0.03423167599380621,0.03410189848965024,0.03413339125794149,0.034279342741814975,0.03450009086452685
2024-09-19,0.04207936943224547,0.03812441519939358,0.03643533413542898,0.03550229094660209,0.034955231633110324,0.034673443401973966,0.03459298479004765,0.03466278620932437,0.03483822364134434,0.03508087061919285
2024-09-20,0.04200331423982369,0.03782802038406756,0.03615193032218669,0.03530594067228277,0.03483321212285803,0.03459542203586253,0.03453404551488338,0.03460950780117272,0.034786034539921934,0.03502962713465884
2024-09-23,0.04178827399727834,0.03782981278454946,0.03632386362703833,0.03550868396728406,0.0350179316386062,0.03476287383754249,0.0346981807460047,0.03478059573654436,0.034967185953604575,0.03521909410909692
2024-09-24,0.041644288465494735,0.03770337352355868,0.03623229322190034,0.03547323648835632,0.03503229533002409,0.03481442777210484,0.034776483584164325,0.03487712475738251,0.035075146298973583,0.03533399016095407
2024-09-25,0.0419213101441335,0.03823428498235558,0.03685007492904052,0.036094238878952814,0.03564303271183315,0.03541744247688124,0.03537100290510622,0.03546113131304322,0.0356486673865381,0.03589944667263465
2024-09-26,0.04213933138283342,0.03849554539923199,0.037022891057690646,0.03623357078170947,0.03580248353394338,0.03560679202118534,0.03558000623883007,0.035679443529206975,0.03587277331869787,0.036131856482050764
2024-09-27,0.041706316816012515,0.0378571693979944,0.03641692281657701,0.03569308854159893,0.03529975453251171,0.035125018785681424,0.03511402931195785,0.03522932078882446,0.03543908518467184,0.035713334532919735
2024-09-30,0.042063061633013966,0.038429996384131276,0.0369848359483381,0.03615994053040103,0.03564758997858648,0.03537584813197185,0.035302931242841784,0.03538305990213718,0.03557102295193418,0.03582748299300211
2024-10-01,0.04192789422208348,0.03822446079820422,0.036673399934874326,0.03579816020668061,0.035259791943413915,0.034966893292990193,0.03487008037178061,0.0349230611199455,0.03508315783998459,0.03531379995370486
2024-10-02,0.04227690482332679,0.03876226955121131,0.037346262311510156,0.036540211342840356,0.03605369230559348,0.03580154502522181,0.03573184012569619,0.03580026277189899,0.03596830429744641,0.03620307046651197
2024-10-03,0.04165243561010157,0.03821645830894564,0.03679146361306277,0.03606217871962727,0.035683335368280354,0.0355179659215072,0.035508902162340344,0.035620537614468574,0.03582166090969895,0.036082812412859606
2024-10-04,0.042904746643642834,0.04005956267548215,0.038712492592812425,0.03789298806857208,0.03736546775929759,0.03705273042420518,0.03691618157082231,0.03692254448736937,0.037038448967927795,0.03723096612352616
2024-10-07,0.04318296096621063,0.04063674324887695,0.03943505021512326,0.03863060676284197,0.03807394407566593,0.037733154852551264,0.03758074823004385,0.037577772051313,0.037683044332136484,0.03786028994681237
2024-10-08,0.04287533891568085,0.0402386470286408,0.03905934175960434,0.03829453307022211,0.037779971781918165,0.0374786740038039,0.03735918420868798,0.03738249180759944,0.03750951949887293,0.03770560372588807
2024-10-09,0.043069801898871274,0.04049950498100852,0.03926061858490746,0.03843616886613728,0.037899765152173234,0.03759636380102337,0.037475193462199005,0.03749254238262274,0.037611880368055586,0.03780184432416477
2024-10-10,0.042848564397462055,0.040210985689741484,0.039025555279597585,0.03830568400644928,0.03788112439262646,0.03767367241484152,0.03763215369995045,0.03771471394654126,0.037885056397410306,0.038112204925112095
2024-10-11,0.04250377161578328,0.03968452936571385,0.03846722307199374,0.037838988792683784,0.03749294926875635,0.037325184799084886,0.03729776665202851,0.03738535926150068,0.03756118704393893,0.03779619265435553
2024-10-14,0.04263050314286234,0.04009238864904651,0.039047931690380344,0.03837839122331492,0.037936507236393746,0.03770232632972432,0.037649082423899104,0.03773574890769351,0.03792004627522093,0.03816476939529534
2024-10-15,0.042402653159008465,0.039726394416461946,0.03861605932308976,0.0378921990791112,0.03740556641883895,0.03712967589216559,0.03703086152335644,0.03706728231381346,0.0372002796501634,0.037398032650871695
2024-10-16,0.041578933365012435,0.03872810808195867,0.037590536650281864,0.03690191694990336,0.03647185490708593,0.03624382959397531,0.03617676459658899,0.036234129370854413,0.03638358859609118,0.036596600177318486
2024-10-17,0.04159699594903319,0.03873209145113257,0.037583111283401596,0.03691580919044775,0.036528111239172774,0.0363445374798928,0.03631556498632571,0.03640322306600019,0.03657615266515134,0.03680688317309905
2024-10-18,0.041285843995206115,0.03800837380703621,0.03685502088511928,0.03626870240878592,0.03594279999771168,0.035796848339770725,0.035792756067055856,0.035900914715889326,0.03609356860019874,0.036343427819299674
2024-10-21,0.041412872082250834,0.03860389065260185,0.037579415625975644,0.03700634999380334,0.03666675291228832,0.036515247515371704,0.03652388348399353,0.036658099824587974,0.03688126740440828,0.037160032968523854
2024-10-22,0.04148873705659559,0.03885674568006431,0.03787066385883311,0.03729608503673695,0.036949247196045795,0.03679206281513644,0.036793653208897895,0.036917789362784476,0.037129051646291385,0.0373961929281734
2024-10-23,0.04151980033676997,0.03909629538281884,0.038221344806476286,0.03770103399514958,0.03739895285516322,0.037275502931829595,0.03729491786407487,0.037423215719143324,0.03763020839691672,0.03788938569659657
2024-10-24,0.04174022332803994,0.03942736720164923,0.038508993102001024,0.0379478524873541,0.03762413354088367,0.037481823905305335,0.037480959525780615,0.03758978799308178,0.03778047814493244,0.038027149401722256
2024-10-25,0.04185529319671092,0.03961894898945156,0.03873877898111824,0.038226458354486015,0.03790593391941743,0.03773289272178924,0.037689581492778075,0.03775744613884456,0.03791292942491628,0.03812953885713084
2024-10-28,0.04173649179298776,0.039728384768998426,0.03898551533410985,0.038478739142127336,0.0381192074909156,0.03790983251546021,0.03784540301082365,0.037903342631427514,0.03805312908988455,0.0382643696591697
2024-10-29,0.04196575387600583,0.0401327592293298,0.039419328958723784,0.038906938365340815,0.03854205602603277,0.03833435776459698,0.03827279145055684,0.03832909121167764,0.038471382676672626,0.0386704836029108
2024-10-30,0.04321842059623141,0.04146323163187131,0.040558709928714715,0.03987443723254444,0.0394019107704345,0.03913155236485949,0.03902902078521443,0.03905426523196163,0.0391707750394513,0.03934762815624373
2024-10-31,0.04351105479442094,0.042035771445562906,0.041100687172742664,0.04037067032893353,0.039860050414052876,0.039547039483247205,0.03939824185274754,0.03937654168218146,0.03944734769853693,0.03958078257225666
2024-11-01,0.043475931906891516,0.04185534289555297,0.040911093509873694,0.04023011572889744,0.0397679986320191,0.039492840732332654,0.03937107507958945,0.03937110782697758,0.03946348240565119,0.03962048402683568
2024-11-04,0.043548318193738104,0.0419966967656757,0.04110401937342641,0.04039702125705999,0.03988630089717867,0.0395669275525036,0.03941837336221628,0.03941048857280102,0.03950799333545742,0.039675997098093746
2024-11-05,0.043668075260101774,0.04260833034428055,0.04191051654110299,0.04122220063570073,0.04065043261027185,0.04024673384251293,0.04001567917168268,0.03993392332507595,0.03996717581086548,0.04008077441183859
2024-11-06,0.04340966715115141,0.04239563800652503,0.04173578804738665,0.04111084053043102,0.04061802241339218,0.04029142168182417,0.040123789044515794,0.04008877246751905,0.04015390472261824,0.04028791674574714
2024-11-07,0.043205162051139556,0.04169203658174085,0.0407678574741895,0.04010395891396833,0.03966386406417724,0.03940924927276287,0.039308278126262586,0.039326660818910786,0.03943049016560468,0.03958982747286358
2024-11-08,0.04339013281036632,0.041828048767995715,0.040865773181485425,0.04012713237578973,0.03960713332298372,0.03928855690745385,0.03913874817705351,0.039123092896231226,0.0392083361064251,0.03936350318750351
2024-11-11,0.04340662602770787,0.04191398388000661,0.04100122994807465,0.04024698361585871,0.03968130730608767,0.03931480266304426,0.039129506360877794,0.039092002036870716,0.039164427999596636,0.03931114096073068
2024-11-12,0.04392256602107615,0.042728365707186085,0.04192005358528659,0.041215481048591594,0.04067077412672773,0.04031022599709373,0.040122410187791016,0.040075037268913025,0.04013027472417161,0.04025388333310932
2024-11-13,0.043945069310299435,0.042774165855694476,0.04199378718409432,0.04129928403253309,0.040756173830489795,0.04038814705571772,0.040182330483818494,0.040110076869856355,0.040138963343083096,0.040238559875786686
2024-11-14,0.043725643982480106,0.042181112428877746,0.04122065102469768,0.04051895142123585,0.040026988962667126,0.039712593111631084,0.03955121664239872,0.03951588718044313,0.039578181164647556,0.03971055363474379
2024-11-15,0.043564410475360235,0.041913735748303454,0.04091846450289763,0.04021570279858759,0.0397248001303954,0.03941643326772094,0.03926743329909294,0.039249800764968576,0.03933302617845929,0.039487273033091956
2024-11-18,0.04360509812680244,0.04203310196036604,0.041071224902641576,0.040320676884334376,0.039772548338572314,0.039420685679348574,0.03924359834482141,0.03920871011210677,0.039280127226999875,0.03942365899123582
2024-11-19,0.04353364232410379,0.042002723771247454,0.041003359070335345,0.0402187503249959,0.039642553657233584,0.039266483655596464,0.03906896333702889,0.03901581047476285,0.03906940941900569,0.03919537408228819
2024-11-20,0.04356383403511814,0.04192889945577555,0.040914237230640776,0.04014851288733775,0.03961847877537363,0.03930002705835582,0.03915555869001254,0.03914431337930228,0.03922954194554679,0.03938032454609986
2024-11-21,0.04338326566720039,0.04161508595259978,0.04053644396944496,0.03979335275276946,0.03931182114498524,0.03903447824120825,0.038919205888570216,0.03892931383875606,0.03903197329149622,0.039198015443192784
2024-11-22,0.04296728367714771,0.04111555135259125,0.04006261080267752,0.039355876901000494,0.03888410178163594,0.038597904374571945,0.0384639295545151,0.038453649883257966,0.03853911347718051,0.03869240483318785
2024-11-25,0.04301988886239772,0.04112450884679758,0.04003912120612545,0.03925626111011032,0.03869709481559027,0.03833135427968419,0.03813867947253307,0.038091811663095235,0.03815739857435529,0.03830112211057133
2024-11-26,0.04300791800124545,0.04118604890109623,0.040080112872596406,0.039240506953884265,0.038636656865019076,0.03825013745424702,0.03805304456010439,0.03800811388143665,0.03807628783539883,0.038221977297491654
2024-11-27,0.04304088557713885,0.04119137183148877,0.039970227774603476,0.03902294681597261,0.03834473366980871,0.03791293128348727,0.03768657060759398,0.03761978566314999,0.03767031097091058,0.0378020323568613
2024-11-28,0.043006197368419985,0.04101794673811873,0.03970446968988556,0.03877352806154685,0.03814497446394852,0.03775523941543428,0.0375564988423583,0.037504983826696744,0.0375621139170708,0.03769538615594471
2024-11-29,0.04284616721986666,0.04062322761100517,0.03924729968112196,0.03831485403028358,0.037707083718181524,0.03734899044171804,0.03718073581412728,0.03715540167282979,0.03723553281003456,0.03738941308855763
2024-12-02,0.042657449143545814,0.040510697007868156,0.03917956795370882,0.03824872891950169,0.03762703069563474,0.0372595962593589,0.03709973872143987,0.03709783870615599,0.03720730968310365,0.037388896567041724
2024-12-03,0.04262838043843248,0.040492880695758585,0.03920681203710834,0.03831973202298057,0.037742465744557564,0.03741155397142138,0.03727484440245642,0.03728541582577432,0.03740248052202757,0.03759158998586951
2024-12-04,0.042640782414106536,0.04049280476934322,0.03918718689976767,0.03828514132293628,0.037708573267080596,0.03738240537840374,0.03724717552122638,0.03725650266126095,0.03737252760662676,0.037562961493876786
2024-12-05,0.042831287330473075,0.040830332421441254,0.039501469655856644,0.038546023716965375,0.037924616618748325,0.037560206828968094,0.03739140181374593,0.03737267836436392,0.03746720928034623,0.037642676599806975
2024-12-06,0.04280821110839341,0.04062118586906388,0.03924395252486574,0.038368515348152804,0.03782160306891592,0.03749926102909582,0.037350401530106714,0.03734067581297676,0.03743956362167697,0.03761700574489003
2024-12-09,0.04257798345275647,0.04047465082792041,0.03916843817072594,0.03826283153151621,0.037669447672681516,0.03732961089790146,0.03719717214298218,0.03722485634985379,0.037367237698420944,0.037584803712689165
2024-12-10,0.042688236911204325,0.04069166378515256,0.03947271278946337,0.03863260124355909,0.03808994508779455,0.037789399280879515,0.037683719378514224,0.037726229626775264,0.03787500984707868,0.03809468504206271
2024-12-11,0.04262675766313176,0.04052526898075523,0.03923962711222816,0.03840487652639969,0.03790426281420697,0.03764742451187868,0.03757483137081806,0.03764160866852999,0.03781007216721685,0.03804758902473075
2024-12-12,0.04274523904761694,0.0408011122535614,0.03951875065529585,0.03867041586849676,0.03817653586760586,0.03793656266381172,0.03788312700191103,0.03796911727012552,0.038156672011328954,0.03841299886652931
2024-12-13,0.04283651705976486,0.040986491558901064,0.03986920633937303,0.039146672556567993,0.03869863604751854,0.03845832128394297,0.03839029568441499,0.03846334664621504,0.03864411558921814,0.038898663871501746
2024-12-16,0.04288834115789577,0.04135437689881127,0.04038648925224579,0.03961711914702207,0.03906865551987544,0.03874126173744423,0.038612063947622746,0.038642444231296716,0.03878976684622624,0.0390151517944548
2024-12-17,0.04408658580150056,0.04268716056105215,0.041628470669368624,0.04075333375946269,0.04012092056346297,0.03973263712564157,0.039554005873967714,0.03953798201028018,0.03963992086484244,0.03982215270464902
2024-12-18,0.04417516417004186,0.04284593325232529,0.04176692848873334,0.040921039402233086,0.04033941800786854,0.039990012360756194,0.03983099443958937,0.03982062721766492,0.039920560035715404,0.040097182969869846
2024-12-19,0.04389105369066776,0.0425181139404925,0.041513873768398143,0.04079814594918356,0.04036313254287654,0.04014700035892591,0.04009896618400691,0.0401784931898707,0.04035078168520474,0.040585405721304986
2024-12-20,0.043664169456854036,0.04188336289670673,0.04068227657698007,0.039903944314394424,0.039429631233985615,0.03918589370895019,0.03912038631169556,0.039191229458223356,0.039362012877928336,0.03959968724524149
2024-12-23,0.04373406015077037,0.04208065811451171,0.040975355047277943,0.04020956057409406,0.03972867897797324,0.03948689858005659,0.039438285295046005,0.039533578408045326,0.03972752898848562,0.039982591705169164
2024-12-24,0.04390300704784169,0.042538746775178424,0.04154397587461117,0.04078852349267336,0.04029167400137809,0.040024984821055216,0.039937726679597704,0.039984480988360264,0.04013021203977619,0.040345606407203596
2024-12-27,0.043968490887607216,0.042519625351721456,0.04147264155210741,0.04079965492577403,0.04042060732897429,0.04025172920624619,0.04023953820796967,0.040346717723205285,0.04054220941342681,0.040797233750518344
2024-12-30,0.04387265584459623,0.042440846954455866,0.041472794397467504,0.040781011281943176,0.04033447969603105,0.040104993664736716,0.040056845463418284,0.040148514170219675,0.04034019280244218,0.04059752494557385
2024-12-31,0.04379326560687682,0.04209044231879865,0.04106382274062176,0.04035781601731671,0.03991790926263339,0.03970608244989729,0.03967835821273957,0.03978834928185669,0.0399941336240879,0.040261460511981075
2025-01-02,0.04352190755949868,0.04203197401266813,0.04102692491001759,0.04036999626844388,0.039999814401925245,0.03984225300142637,0.039844851934583154,0.03996848650424428,0.04018057100160487,0.04045261774002786
2025-01-03,0.04361387177241155,0.04217185939376314,0.0412219614726883,0.040584092781890097,0.04019526075337401,0.040005901917938465,0.03997597622621352,0.0400722516375987,0.0402642810494449,0.04052296453660023
2025-01-06,0.0435159207463241,0.04224135049654097,0.04137829362694049,0.04070849142285822,0.04025419988861624,0.040010046933113365,0.03995027370747135,0.040038242591299046,0.0402344039911703,0.040501714009948155
2025-01-07,0.04353594361466124,0.042418598475438024,0.04167436502600055,0.04113108471663293,0.04077946897527187,0.04060916508849698,0.0406024329075849,0.04072829756372323,0.04095038118120318,0.04123460536348327
2025-01-08,0.04400416082020587,0.043216590919546875,0.042617167262893316,0.04211868004870194,0.041797841224270306,0.041663931115674915,0.04169000017125504,0.0418388136490491,0.042074860034848414,0.042367433651186136
2025-01-09,0.04377838661782148,0.04295867430933008,0.042365309578109904,0.041926801565649346,0.04166414568272343,0.041568112922192854,0.04161660208965591,0.04177946019685581,0.042025515195137884,0.042325989235031274
2025-01-10,0.043906865479858184,0.043157839299359325,0.04258302135971838,0.04214273341725404,0.041872232955889974,0.041767963797618914,0.041806020103809856,0.04195853900243717,0.042197469784333315,0.04249529991146568
2025-01-13,0.04410283523281147,0.04350341309629156,0.04304365865642154,0.04257970246298614,0.04221926082620495,0.04201251222559955,0.041960963831097375,0.04204303333384695,0.04222758905471873,0.04248190507828598
2025-01-14,0.04447308227902715,0.044097689306958524,0.04362788767270497,0.04314574522746135,0.042782949411852705,0.04258126114798995,0.042536968860132286,0.04262257406875562,0.04280420025650371,0.04305008377913372
2025-01-15,0.04313765179434083,0.04238856781973582,0.041861499258365485,0.04139452137297992,0.041074633529654826,0.040923087154910255,0.040922457373472935,0.041041434830909294,0.04124773274040259,0.04151238102620065
2025-01-16,0.04293601158598523,0.041944351878140995,0.04129755468536793,0.040842145743098544,0.040574583833209985,0.04047122985947969,0.04050683767738232,0.04065220018006938,0.0408777914152704,0.041156503099459216
2025-01-17,0.042673609352837344,0.041611720399985466,0.040971081537031384,0.04054077618084448,0.04029313656021252,0.040204872481321055,0.04025189698022702,0.04040803349914513,0.04064589099679914,0.040938313232062186
2025-01-20,0.04269078151399663,0.04177788205291739,0.04121951766281885,0.04076969475646339,0.0404723747707446,0.04034262034111912,0.040367656883049795,0.04051860422228995,0.04076129527709199,0.04106277227920627
2025-01-21,0.042610455483945396,0.04164650724727959,0.04094775840346963,0.04040439058594957,0.04005125572140022,0.03988654742429003,0.03988825364291746,0.04002187598434753,0.04025056985699151,0.04054107267180993
